tanggal,pasar,curah_hujan_mm,suhu_avg,suhu_max,suhu_min
2025-07-06,Pasar Banjaran,11.7,22.1,27.7,18.8
2025-07-07,Pasar Banjaran,1.4,21.9,26.5,18.0
2025-07-08,Pasar Banjaran,0.4,23.1,29.2,18.6
2025-07-09,Pasar Banjaran,0.3,22.3,26.7,18.5
2025-07-10,Pasar Banjaran,0.0,21.2,27.3,15.6
2025-07-11,Pasar Banjaran,1.1,21.3,26.5,16.0
2025-07-12,Pasar Banjaran,0.0,22.3,28.9,16.9
2025-07-13,Pasar Banjaran,0.6,22.7,28.7,16.8
2025-07-14,Pasar Banjaran,24.6,22.8,28.0,19.5
2025-07-15,Pasar Banjaran,0.0,22.5,28.2,17.3
2025-07-16,Pasar Banjaran,1.0,22.6,28.8,17.8
2025-07-17,Pasar Banjaran,0.0,23.0,28.6,18.2
2025-07-18,Pasar Banjaran,0.1,22.0,27.3,16.7
2025-07-19,Pasar Banjaran,0.0,22.5,27.9,16.4
2025-07-20,Pasar Banjaran,0.0,22.0,27.2,15.2
2025-07-21,Pasar Banjaran,0.0,22.8,28.8,18.7
2025-07-22,Pasar Banjaran,0.0,21.7,29.1,14.8
2025-07-23,Pasar Banjaran,0.0,22.3,29.9,15.5
2025-07-24,Pasar Banjaran,0.0,22.4,29.1,15.4
2025-07-25,Pasar Banjaran,0.6,22.8,28.6,17.2
2025-07-26,Pasar Banjaran,0.0,22.8,28.5,16.8
2025-07-27,Pasar Banjaran,0.5,22.9,28.9,17.7
2025-07-28,Pasar Banjaran,1.9,22.8,29.2,18.5
2025-07-29,Pasar Banjaran,0.0,23.3,27.3,19.8
2025-07-30,Pasar Banjaran,0.9,23.5,28.9,19.6
2025-07-31,Pasar Banjaran,0.6,23.6,29.4,18.6
2025-08-01,Pasar Banjaran,0.7,23.1,29.5,17.0
2025-08-02,Pasar Banjaran,0.0,23.2,29.9,16.9
2025-08-03,Pasar Banjaran,0.7,22.8,30.0,17.6
2025-08-04,Pasar Banjaran,9.8,22.7,28.0,19.1
2025-08-05,Pasar Banjaran,9.7,22.7,29.0,18.1
2025-08-06,Pasar Banjaran,0.1,22.6,28.2,18.2
2025-08-07,Pasar Banjaran,0.6,23.4,30.0,18.3
2025-08-08,Pasar Banjaran,0.0,23.8,29.6,19.2
2025-08-09,Pasar Banjaran,1.4,23.1,28.6,19.2
2025-08-10,Pasar Banjaran,0.4,23.7,30.6,17.1
2025-08-11,Pasar Banjaran,5.5,22.3,28.7,17.9
2025-08-12,Pasar Banjaran,0.6,21.8,25.8,18.8
2025-08-13,Pasar Banjaran,10.0,21.5,27.7,16.7
2025-08-14,Pasar Banjaran,10.3,21.8,26.7,18.7
2025-08-15,Pasar Banjaran,0.0,21.6,28.0,16.2
2025-08-16,Pasar Banjaran,0.3,22.3,29.5,16.3
2025-08-17,Pasar Banjaran,0.0,22.5,29.0,16.5
2025-08-18,Pasar Banjaran,1.4,22.2,28.6,16.6
2025-08-19,Pasar Banjaran,4.3,21.7,26.6,18.7
2025-08-20,Pasar Banjaran,1.3,22.5,27.2,19.5
2025-08-21,Pasar Banjaran,0.5,22.7,27.3,19.9
2025-08-22,Pasar Banjaran,4.1,22.6,28.9,17.7
2025-08-23,Pasar Banjaran,0.0,22.6,28.1,15.9
2025-08-24,Pasar Banjaran,0.7,23.6,29.1,17.9
2025-08-25,Pasar Banjaran,0.2,22.7,28.3,17.5
2025-08-26,Pasar Banjaran,0.0,21.5,29.3,14.7
2025-08-27,Pasar Banjaran,0.8,21.7,29.5,13.9
2025-08-28,Pasar Banjaran,0.2,23.5,29.7,18.8
2025-08-29,Pasar Banjaran,0.6,23.5,30.3,19.2
2025-08-30,Pasar Banjaran,2.8,23.6,29.5,19.3
2025-08-31,Pasar Banjaran,6.4,22.8,27.4,19.7
2025-09-01,Pasar Banjaran,0.6,24.1,30.6,18.6
2025-09-02,Pasar Banjaran,0.7,23.2,30.0,17.4
2025-09-03,Pasar Banjaran,0.0,24.0,31.5,17.5
2025-09-04,Pasar Banjaran,0.0,24.4,32.6,16.7
2025-09-05,Pasar Banjaran,18.4,22.4,28.8,18.2
2025-09-06,Pasar Banjaran,0.1,23.4,29.4,18.5
2025-09-07,Pasar Banjaran,0.0,22.5,29.7,16.0
2025-09-08,Pasar Banjaran,11.6,22.2,28.4,17.7
2025-09-09,Pasar Banjaran,14.8,21.9,29.7,18.1
2025-09-10,Pasar Banjaran,5.9,22.7,28.9,18.4
2025-09-11,Pasar Banjaran,13.6,22.4,24.6,20.2
2025-09-12,Pasar Banjaran,3.6,22.7,27.2,19.7
2025-09-13,Pasar Banjaran,0.0,23.4,29.6,17.3
2025-09-14,Pasar Banjaran,0.0,23.2,29.6,16.8
2025-09-15,Pasar Banjaran,0.0,23.3,30.3,16.8
2025-09-16,Pasar Banjaran,1.3,23.0,29.7,17.7
2025-09-17,Pasar Banjaran,7.0,22.6,27.9,19.5
2025-09-18,Pasar Banjaran,0.7,22.8,28.0,19.6
2025-09-19,Pasar Banjaran,5.3,22.9,29.0,19.3
2025-09-20,Pasar Banjaran,1.7,22.4,28.1,18.4
2025-09-21,Pasar Banjaran,3.8,22.5,28.9,17.5
2025-09-22,Pasar Banjaran,0.0,23.9,31.7,17.3
2025-09-23,Pasar Banjaran,0.0,24.1,31.7,16.9
2025-09-24,Pasar Banjaran,0.0,24.1,30.8,17.9
2025-09-25,Pasar Banjaran,0.6,23.7,30.2,18.2
2025-09-26,Pasar Banjaran,1.8,24.3,29.8,19.0
2025-09-27,Pasar Banjaran,0.9,24.7,30.0,19.9
2025-09-28,Pasar Banjaran,0.9,24.1,30.2,18.4
2025-09-29,Pasar Banjaran,18.2,22.5,28.0,18.8
2025-09-30,Pasar Banjaran,3.8,23.4,29.3,19.9
2025-10-01,Pasar Banjaran,4.8,23.1,29.4,18.6
2025-10-02,Pasar Banjaran,32.5,22.0,28.2,18.7
2025-10-03,Pasar Banjaran,5.6,24.2,30.3,18.5
2025-10-04,Pasar Banjaran,0.0,24.6,32.9,18.7
2025-10-05,Pasar Banjaran,0.7,23.6,31.6,18.3
2025-10-06,Pasar Banjaran,0.0,24.2,31.0,17.9
2025-10-07,Pasar Banjaran,0.0,24.3,31.6,18.4
2025-10-08,Pasar Banjaran,0.3,24.1,31.8,17.6
2025-10-09,Pasar Banjaran,0.0,24.2,32.2,16.0
2025-10-10,Pasar Banjaran,0.1,25.1,31.2,20.4
2025-10-11,Pasar Banjaran,1.5,23.8,29.9,18.4
2025-10-12,Pasar Banjaran,0.1,25.0,31.4,18.2
2025-10-13,Pasar Banjaran,5.5,24.0,30.3,18.6
2025-10-14,Pasar Banjaran,0.0,25.5,32.0,18.7
2025-10-15,Pasar Banjaran,0.3,25.7,33.1,18.6
2025-10-16,Pasar Banjaran,0.0,25.9,32.7,19.4
2025-10-17,Pasar Banjaran,0.6,26.0,33.4,19.8
2025-10-18,Pasar Banjaran,0.9,25.7,31.8,19.0
2025-10-19,Pasar Banjaran,1.2,25.3,29.9,20.7
2025-10-20,Pasar Banjaran,1.3,26.1,32.7,20.7
2025-10-21,Pasar Banjaran,11.3,24.6,31.5,20.0
2025-10-22,Pasar Banjaran,12.7,23.5,27.7,21.1
2025-10-23,Pasar Banjaran,9.1,23.1,27.6,20.7
2025-10-24,Pasar Banjaran,11.6,22.3,25.5,20.6
2025-10-25,Pasar Banjaran,0.1,22.9,28.8,18.5
2025-10-26,Pasar Banjaran,4.6,21.8,27.7,17.6
2025-10-27,Pasar Banjaran,0.5,23.1,29.2,18.7
2025-10-28,Pasar Banjaran,2.1,22.5,25.5,19.6
2025-10-29,Pasar Banjaran,2.3,22.5,25.5,19.1
2025-10-30,Pasar Banjaran,3.8,22.8,28.2,19.2
2025-10-31,Pasar Banjaran,1.1,23.0,29.0,18.4
2025-11-01,Pasar Banjaran,13.9,23.6,29.0,20.0
2025-11-02,Pasar Banjaran,8.6,23.3,27.8,20.2
2025-11-03,Pasar Banjaran,4.9,23.1,28.2,20.1
2025-11-04,Pasar Banjaran,1.8,23.8,29.7,19.4
2025-11-05,Pasar Banjaran,0.6,23.4,27.2,20.8
2025-11-06,Pasar Banjaran,3.4,23.6,28.6,20.4
2025-11-07,Pasar Banjaran,4.0,24.6,30.0,20.9
2025-11-08,Pasar Banjaran,6.2,22.9,27.5,20.8
2025-11-09,Pasar Banjaran,9.8,24.0,28.7,19.6
2025-11-10,Pasar Banjaran,6.5,23.5,29.0,19.8
2025-11-11,Pasar Banjaran,17.0,22.7,26.8,21.0
2025-11-12,Pasar Banjaran,9.8,22.7,25.8,20.5
2025-11-13,Pasar Banjaran,12.6,22.5,25.8,20.6
2025-11-14,Pasar Banjaran,15.8,22.3,26.7,20.2
2025-11-15,Pasar Banjaran,10.8,23.7,28.4,20.7
2025-11-16,Pasar Banjaran,11.1,23.5,28.3,21.0
2025-11-17,Pasar Banjaran,5.8,22.8,26.0,20.0
2025-11-18,Pasar Banjaran,25.4,22.7,26.9,20.1
2025-11-19,Pasar Banjaran,5.4,22.6,27.5,18.5
2025-11-20,Pasar Banjaran,14.4,22.7,27.2,20.0
2025-11-21,Pasar Banjaran,8.8,24.3,29.5,19.9
2025-11-22,Pasar Banjaran,6.8,23.0,28.4,18.8
2025-11-23,Pasar Banjaran,12.2,22.3,26.7,18.3
2025-11-24,Pasar Banjaran,0.0,23.7,30.3,19.4
2025-11-25,Pasar Banjaran,0.2,23.5,29.0,18.0
2025-11-26,Pasar Banjaran,0.0,24.0,30.2,17.3
2025-11-27,Pasar Banjaran,4.8,23.5,28.9,19.3
2025-11-28,Pasar Banjaran,0.1,23.6,29.8,17.7
2025-11-29,Pasar Banjaran,2.8,23.4,29.6,18.3
2025-11-30,Pasar Banjaran,1.5,23.0,28.6,18.3
2025-12-01,Pasar Banjaran,2.0,22.8,28.7,18.3
2025-12-02,Pasar Banjaran,3.8,23.5,30.1,20.5
2025-12-03,Pasar Banjaran,15.0,23.3,28.9,20.3
2025-12-04,Pasar Banjaran,19.1,22.2,26.6,20.4
2025-12-05,Pasar Banjaran,1.3,22.9,29.3,19.7
2025-12-06,Pasar Banjaran,0.6,22.8,25.8,19.3
2025-12-07,Pasar Banjaran,4.7,23.6,28.3,19.4
2025-12-08,Pasar Banjaran,9.6,22.5,26.3,19.4
2025-12-09,Pasar Banjaran,0.3,22.8,26.7,19.1
2025-12-10,Pasar Banjaran,4.1,23.1,27.4,19.4
2025-12-11,Pasar Banjaran,3.0,23.4,30.0,20.0
2025-12-12,Pasar Banjaran,0.2,23.6,29.4,17.1
2025-12-13,Pasar Banjaran,0.3,24.1,28.9,19.4
2025-12-14,Pasar Banjaran,10.9,23.1,25.9,20.1
2025-12-15,Pasar Banjaran,0.7,24.5,29.7,20.3
2025-12-16,Pasar Banjaran,2.9,24.1,30.3,19.7
2025-12-17,Pasar Banjaran,7.0,23.1,28.5,19.8
2025-12-18,Pasar Banjaran,5.1,23.6,27.6,20.1
2025-12-19,Pasar Banjaran,6.8,23.3,27.6,20.2
2025-12-20,Pasar Banjaran,26.0,22.5,26.3,20.3
2025-12-21,Pasar Banjaran,1.7,23.1,27.1,19.8
2025-12-22,Pasar Banjaran,7.5,23.0,26.1,20.1
2025-12-23,Pasar Banjaran,10.3,23.3,28.1,18.9
2025-12-24,Pasar Banjaran,0.7,24.1,27.2,20.6
2025-12-25,Pasar Banjaran,1.9,24.6,30.4,20.5
2025-12-26,Pasar Banjaran,8.1,23.9,28.1,21.6
2025-12-27,Pasar Banjaran,2.1,24.1,28.6,20.8
2025-12-28,Pasar Banjaran,4.6,23.5,27.7,20.2
2025-12-29,Pasar Banjaran,0.3,23.6,30.1,19.1
2025-12-30,Pasar Banjaran,11.0,22.8,27.5,19.5
2025-12-31,Pasar Banjaran,13.2,22.1,24.3,20.0
2026-01-01,Pasar Banjaran,4.3,22.6,26.8,19.8
2026-01-02,Pasar Banjaran,2.0,22.9,27.4,20.2
2026-01-03,Pasar Banjaran,20.7,21.8,24.1,20.6
2026-01-04,Pasar Banjaran,2.7,22.8,26.1,20.3
2026-01-05,Pasar Banjaran,1.6,23.6,28.1,20.4
2026-01-06,Pasar Banjaran,3.0,23.5,29.3,18.6
2026-01-07,Pasar Banjaran,1.5,23.3,27.3,19.3
2026-01-08,Pasar Banjaran,0.8,22.7,27.4,18.7
2026-01-09,Pasar Banjaran,4.9,22.8,27.8,18.8
2026-01-10,Pasar Banjaran,7.0,22.2,25.5,19.8
2026-01-11,Pasar Banjaran,8.4,21.5,24.7,19.6
2026-01-12,Pasar Banjaran,1.9,21.0,23.7,19.1
2026-01-13,Pasar Banjaran,2.4,22.2,25.4,19.1
2026-01-14,Pasar Banjaran,2.6,22.6,26.3,20.0
2026-01-15,Pasar Banjaran,20.5,21.7,23.9,19.9
2026-01-16,Pasar Banjaran,1.8,22.9,27.7,19.0
2026-01-17,Pasar Banjaran,10.7,22.4,26.4,19.3
2026-01-18,Pasar Banjaran,13.0,21.9,24.4,20.2
2026-01-19,Pasar Banjaran,2.3,22.7,27.0,19.4
2026-01-20,Pasar Banjaran,5.7,22.8,27.3,20.3
2026-01-21,Pasar Banjaran,7.3,21.8,24.8,20.3
2026-01-22,Pasar Banjaran,17.9,21.2,23.2,19.8
2026-01-23,Pasar Banjaran,13.2,21.7,23.8,20.5
2026-01-24,Pasar Banjaran,5.5,21.8,24.2,19.3
2026-01-25,Pasar Banjaran,2.3,22.6,26.6,18.9
2026-01-26,Pasar Banjaran,2.3,22.9,27.1,20.5
2026-01-27,Pasar Banjaran,1.3,22.5,25.7,20.2
2026-01-28,Pasar Banjaran,36.5,21.9,23.4,20.3
2026-01-29,Pasar Banjaran,41.6,21.9,24.6,20.9
2026-01-30,Pasar Banjaran,6.2,22.6,26.3,20.9
2026-01-31,Pasar Banjaran,2.5,22.5,26.6,18.5
2026-02-01,Pasar Banjaran,1.9,22.2,25.4,19.0
2026-02-02,Pasar Banjaran,3.9,22.3,26.7,19.8
2026-02-03,Pasar Banjaran,0.8,22.5,26.2,19.8
2026-02-04,Pasar Banjaran,8.3,22.1,26.6,18.2
2026-02-05,Pasar Banjaran,3.5,22.8,27.3,19.2
2026-02-06,Pasar Banjaran,2.3,23.0,27.4,20.0
2026-02-07,Pasar Banjaran,1.6,22.3,25.9,18.3
2026-02-08,Pasar Banjaran,0.9,22.6,25.5,19.4
2026-02-09,Pasar Banjaran,6.4,22.0,24.9,19.4
2026-02-10,Pasar Banjaran,1.6,22.1,25.5,18.0
2026-02-11,Pasar Banjaran,3.9,23.0,28.4,19.7
2026-02-12,Pasar Banjaran,15.9,22.6,27.0,19.9
2026-02-13,Pasar Banjaran,4.4,22.6,25.8,20.0
2026-02-14,Pasar Banjaran,3.4,23.4,27.6,20.3
2026-02-15,Pasar Banjaran,7.1,22.9,26.9,20.2
2026-02-16,Pasar Banjaran,6.0,22.6,26.1,20.7
2026-02-17,Pasar Banjaran,1.9,23.4,28.4,20.3
2026-02-18,Pasar Banjaran,3.0,22.4,24.8,20.3
2026-02-19,Pasar Banjaran,14.1,21.9,24.5,19.9
2026-02-20,Pasar Banjaran,3.9,22.2,25.4,20.4
2026-02-21,Pasar Banjaran,4.2,22.9,26.0,20.3
2026-02-22,Pasar Banjaran,21.1,22.5,25.2,21.2
2026-02-23,Pasar Banjaran,15.6,21.9,24.6,20.2
2026-02-24,Pasar Banjaran,1.4,22.9,28.0,19.9
2026-02-25,Pasar Banjaran,0.3,23.8,28.7,19.2
2026-02-26,Pasar Banjaran,1.0,23.3,27.7,20.4
2026-02-27,Pasar Banjaran,2.2,22.9,27.0,20.3
2026-02-28,Pasar Banjaran,2.7,22.8,27.0,21.0
2026-03-01,Pasar Banjaran,6.7,23.0,29.0,19.1
2026-03-02,Pasar Banjaran,12.8,22.9,27.6,20.0
2026-03-03,Pasar Banjaran,8.9,22.9,25.8,20.3
2026-03-04,Pasar Banjaran,3.0,23.1,27.2,20.2
2026-03-05,Pasar Banjaran,3.0,23.6,27.8,20.9
2026-03-06,Pasar Banjaran,4.2,22.6,26.2,19.5
2026-03-07,Pasar Banjaran,11.7,22.2,26.3,19.9
2026-03-08,Pasar Banjaran,12.6,22.0,25.5,19.8
2026-03-09,Pasar Banjaran,1.5,22.4,27.8,17.5
2026-03-10,Pasar Banjaran,0.4,23.5,30.2,17.9
2026-03-11,Pasar Banjaran,0.8,23.7,29.7,19.1
2026-03-12,Pasar Banjaran,1.0,23.6,30.4,18.1
2026-03-13,Pasar Banjaran,0.3,23.0,30.3,16.8
2026-03-14,Pasar Banjaran,2.4,22.3,29.1,15.8
2026-03-15,Pasar Banjaran,0.0,23.4,29.4,16.8
2026-03-16,Pasar Banjaran,0.0,24.0,29.5,18.6
2026-03-17,Pasar Banjaran,0.0,24.4,29.5,19.0
2026-03-18,Pasar Banjaran,0.3,24.4,30.3,19.6
2026-03-19,Pasar Banjaran,2.8,23.3,30.9,18.0
2026-03-20,Pasar Banjaran,3.6,23.5,29.1,18.9
2026-03-21,Pasar Banjaran,6.9,23.3,30.1,17.7
2026-03-22,Pasar Banjaran,0.4,23.5,29.0,18.3
2026-03-23,Pasar Banjaran,1.1,23.1,28.7,16.9
2026-03-24,Pasar Banjaran,1.1,23.5,28.8,19.3
2026-03-25,Pasar Banjaran,3.0,23.2,29.1,18.3
2026-03-26,Pasar Banjaran,2.2,22.8,26.1,20.4
2026-03-27,Pasar Banjaran,14.3,22.6,26.9,19.9
2026-03-28,Pasar Banjaran,12.7,22.7,25.6,18.7
2026-03-29,Pasar Banjaran,8.5,23.0,27.5,18.5
2026-03-30,Pasar Banjaran,2.9,22.5,27.4,18.0
2026-03-31,Pasar Banjaran,1.1,23.2,28.0,19.8
2026-04-01,Pasar Banjaran,12.0,22.6,28.8,17.9
2026-04-02,Pasar Banjaran,8.8,22.7,26.4,19.7
2026-04-03,Pasar Banjaran,1.4,23.9,29.4,20.4
2026-04-04,Pasar Banjaran,0.2,23.5,28.2,19.7
2026-04-05,Pasar Banjaran,4.6,23.2,29.2,18.6
2026-04-06,Pasar Banjaran,0.9,23.1,28.9,19.6
2026-04-07,Pasar Banjaran,26.4,22.6,28.8,18.6
2026-04-08,Pasar Banjaran,3.8,23.0,28.0,18.1
2026-04-09,Pasar Banjaran,3.5,22.9,26.2,20.1
2026-04-10,Pasar Banjaran,2.9,23.3,28.2,20.0
2026-04-11,Pasar Banjaran,3.0,23.6,28.1,19.7
2026-04-12,Pasar Banjaran,7.9,23.3,27.6,20.9
2026-04-13,Pasar Banjaran,0.4,23.7,30.2,18.5
2026-04-14,Pasar Banjaran,7.4,23.5,28.8,20.0
2026-04-15,Pasar Banjaran,6.7,23.0,26.8,20.3
2026-04-16,Pasar Banjaran,2.2,24.3,29.6,19.7
2026-04-17,Pasar Banjaran,8.6,23.1,28.7,19.9
2026-04-18,Pasar Banjaran,0.6,23.4,29.1,17.6
2026-04-19,Pasar Banjaran,0.3,23.4,29.7,18.1
2026-04-20,Pasar Banjaran,0.9,23.9,29.7,18.4
2026-04-21,Pasar Banjaran,5.5,23.6,29.5,18.8
2026-04-22,Pasar Banjaran,2.6,23.9,28.9,21.0
2026-04-23,Pasar Banjaran,1.3,24.4,28.8,20.7
2026-04-24,Pasar Banjaran,2.0,23.6,28.9,17.7
2026-04-25,Pasar Banjaran,1.2,23.7,30.3,18.1
2026-04-26,Pasar Banjaran,4.2,23.8,29.4,18.8
2026-04-27,Pasar Banjaran,0.7,23.8,29.3,19.6
2026-04-28,Pasar Banjaran,1.1,23.8,28.4,19.3
2026-04-29,Pasar Banjaran,2.2,24.5,30.1,20.3
2026-04-30,Pasar Banjaran,2.0,23.4,28.4,18.7
2026-05-01,Pasar Banjaran,9.5,23.1,27.4,19.9
2026-05-02,Pasar Banjaran,0.7,22.2,27.7,18.1
2026-05-03,Pasar Banjaran,5.7,23.2,29.0,18.2
2026-05-04,Pasar Banjaran,4.1,22.4,26.2,18.8
2026-05-05,Pasar Banjaran,15.6,23.0,29.1,19.0
2026-05-06,Pasar Banjaran,0.2,24.3,30.4,18.6
2026-05-07,Pasar Banjaran,0.4,24.2,28.6,20.9
2026-05-08,Pasar Banjaran,0.1,24.0,30.7,18.1
2026-05-09,Pasar Banjaran,0.5,24.0,29.6,18.8
2026-05-10,Pasar Banjaran,0.2,24.6,30.1,19.3
2026-05-11,Pasar Banjaran,0.6,24.4,29.8,19.9
2026-05-12,Pasar Banjaran,0.2,24.5,30.7,19.9
2026-05-13,Pasar Banjaran,0.3,24.3,31.0,18.2
2026-05-14,Pasar Banjaran,2.5,23.5,31.4,18.6
2026-05-15,Pasar Banjaran,4.8,24.1,31.6,19.9
2026-05-16,Pasar Banjaran,5.1,23.4,29.3,20.2
2026-05-17,Pasar Banjaran,0.5,23.6,28.4,19.2
2026-05-18,Pasar Banjaran,1.0,23.5,30.2,17.5
2026-05-19,Pasar Banjaran,2.3,24.1,29.7,19.8
2026-05-20,Pasar Banjaran,3.2,23.2,27.5,18.7
2026-05-21,Pasar Banjaran,2.6,24.3,29.7,20.0
2026-05-22,Pasar Banjaran,3.7,23.8,28.5,19.2
2026-05-23,Pasar Banjaran,8.9,23.2,26.5,21.3
2026-05-24,Pasar Banjaran,6.6,22.3,27.2,19.3
2026-05-25,Pasar Banjaran,0.6,23.0,26.9,18.9
2026-05-26,Pasar Banjaran,0.0,24.0,30.4,18.4
2026-05-27,Pasar Banjaran,0.0,22.9,28.5,19.0
2026-05-28,Pasar Banjaran,0.0,22.8,28.5,16.8
2026-05-29,Pasar Banjaran,0.0,22.7,29.2,16.6
2026-05-30,Pasar Banjaran,0.0,23.6,28.4,17.9
2026-05-31,Pasar Banjaran,0.0,23.9,29.0,18.9
2026-06-01,Pasar Banjaran,0.3,24.3,29.8,18.8
2026-06-02,Pasar Banjaran,0.1,24.3,29.2,19.9
2026-06-03,Pasar Banjaran,0.7,24.3,28.9,20.5
2026-06-04,Pasar Banjaran,0.3,24.0,29.7,19.1
2026-06-05,Pasar Banjaran,0.5,24.5,30.9,19.3
2026-06-06,Pasar Banjaran,0.0,24.1,30.7,17.9
2026-06-07,Pasar Banjaran,0.0,23.2,29.7,17.2
2026-06-08,Pasar Banjaran,0.0,22.5,29.0,16.7
2026-06-09,Pasar Banjaran,0.0,22.2,28.1,16.0
2026-06-10,Pasar Banjaran,0.0,22.4,28.8,15.5
2026-06-11,Pasar Banjaran,0.2,22.9,29.4,16.6
2026-06-12,Pasar Banjaran,0.2,23.7,30.0,18.8
2026-06-13,Pasar Banjaran,3.2,22.8,26.4,20.5
2026-06-14,Pasar Banjaran,0.2,24.1,29.2,19.4
2026-06-15,Pasar Banjaran,0.6,23.8,30.0,17.9
2026-06-16,Pasar Banjaran,0.0,23.9,30.0,18.4
2026-06-17,Pasar Banjaran,0.1,23.2,29.7,17.6
2026-06-18,Pasar Banjaran,0.0,23.2,29.4,17.1
2026-06-19,Pasar Banjaran,0.0,23.5,31.1,15.5
2026-06-20,Pasar Banjaran,0.2,24.3,30.6,17.9
2026-06-21,Pasar Banjaran,0.4,24.2,31.4,17.8
2026-06-22,Pasar Banjaran,1.0,24.4,30.9,19.5
2026-06-23,Pasar Banjaran,4.5,23.4,28.8,21.1
2026-06-24,Pasar Banjaran,0.0,23.9,30.2,18.2
2026-06-25,Pasar Banjaran,2.1,22.8,28.8,18.3
2026-06-26,Pasar Banjaran,0.0,23.7,31.0,17.4
2026-06-27,Pasar Banjaran,0.5,24.4,30.7,18.0
2026-06-28,Pasar Banjaran,0.2,24.6,31.1,18.5
2026-06-29,Pasar Banjaran,0.0,23.8,31.3,16.3
2026-06-30,Pasar Banjaran,0.0,23.6,30.5,16.8
2026-07-01,Pasar Banjaran,0.0,23.6,30.3,16.0
2026-07-02,Pasar Banjaran,0.0,24.1,30.3,19.0
2026-07-03,Pasar Banjaran,0.5,24.2,31.6,17.6
2026-07-04,Pasar Banjaran,0.1,24.1,31.0,18.2
2026-07-05,Pasar Banjaran,0.0,24.5,31.6,18.6
2026-07-06,Pasar Banjaran,0.0,24.7,30.9,19.3
2026-07-07,Pasar Banjaran,0.0,23.6,30.1,17.8
2026-07-08,Pasar Banjaran,0.0,22.7,29.7,15.4
2026-07-09,Pasar Banjaran,0.0,23.5,29.9,16.9
2026-07-10,Pasar Banjaran,0.0,22.3,29.5,14.6
2026-07-11,Pasar Banjaran,0.0,23.4,28.9,16.7
2026-07-12,Pasar Banjaran,0.0,22.7,28.8,15.8
2026-07-13,Pasar Banjaran,0.0,23.1,29.6,15.5
2026-07-14,Pasar Banjaran,0.0,23.9,30.9,16.3
2026-07-15,Pasar Banjaran,0.1,23.7,31.3,16.4
2026-07-16,Pasar Banjaran,0.2,24.3,30.9,18.0
2026-07-17,Pasar Banjaran,0.5,24.4,32.0,17.7
2026-07-18,Pasar Banjaran,0.0,24.3,31.0,18.2
2026-07-19,Pasar Banjaran,0.0,23.8,30.7,16.7
2026-07-20,Pasar Banjaran,0.5,24.0,30.8,17.3
2026-07-21,Pasar Banjaran,0.9,24.6,31.0,19.4
2026-07-22,Pasar Banjaran,0.0,23.7,31.2,17.1
2026-07-23,Pasar Banjaran,0.2,23.4,30.4,17.6
2026-07-24,Pasar Banjaran,0.0,22.6,30.3,16.1
2026-07-25,Pasar Banjaran,0.0,22.2,29.0,16.9
2026-07-26,Pasar Banjaran,0.0,22.6,30.7,14.0
2026-07-27,Pasar Banjaran,0.0,23.0,30.5,14.8
2026-07-28,Pasar Banjaran,0.0,23.3,31.2,14.9
2026-07-29,Pasar Banjaran,0.3,24.3,31.3,17.7
2026-07-30,Pasar Banjaran,1.3,24.6,32.1,18.4
2026-07-31,Pasar Banjaran,0.0,25.0,31.9,18.5
2026-08-01,Pasar Banjaran,0.0,25.6,32.4,19.5
2026-08-02,Pasar Banjaran,0.1,25.4,31.3,18.8
2026-08-03,Pasar Banjaran,1.3,24.6,31.7,18.0
2026-08-04,Pasar Banjaran,0.4,25.0,31.7,17.6
2026-08-05,Pasar Banjaran,0.0,25.2,32.5,18.0
2026-08-06,Pasar Banjaran,0.0,24.7,31.4,17.1
2026-08-07,Pasar Banjaran,0.0,24.9,31.7,17.6
2026-08-08,Pasar Banjaran,0.0,25.4,33.4,18.3
2026-08-09,Pasar Banjaran,0.0,23.9,32.8,14.8
2026-08-10,Pasar Banjaran,0.0,24.2,31.4,16.4
2026-08-11,Pasar Banjaran,0.0,24.7,31.8,16.9
2026-08-12,Pasar Banjaran,0.0,25.0,32.1,17.5
2026-08-13,Pasar Banjaran,0.0,24.8,33.2,16.2
2026-08-14,Pasar Banjaran,0.0,25.4,32.3,17.4
2026-08-15,Pasar Banjaran,1.0,24.9,31.5,18.2
2026-08-16,Pasar Banjaran,0.0,24.9,31.8,18.2
2026-08-17,Pasar Banjaran,0.0,25.7,32.2,19.9
2026-08-18,Pasar Banjaran,0.0,25.7,32.5,18.6
2026-08-19,Pasar Banjaran,0.0,25.7,31.9,21.2
2026-08-20,Pasar Banjaran,0.7,26.0,32.5,19.8
2026-08-21,Pasar Banjaran,0.0,25.3,32.8,18.0
2026-08-22,Pasar Banjaran,0.2,25.2,32.9,17.1
2024-08-22,Pasar Sehat Soreang,0.2,24.6,31.4,19.3
2024-08-23,Pasar Sehat Soreang,0.1,24.1,31.0,17.8
2024-08-24,Pasar Sehat Soreang,0.0,23.0,31.3,14.9
2024-08-25,Pasar Sehat Soreang,0.0,22.8,31.1,14.5
2024-08-26,Pasar Sehat Soreang,0.0,23.6,31.3,16.1
2024-08-27,Pasar Sehat Soreang,0.0,23.0,31.0,15.7
2024-08-28,Pasar Sehat Soreang,0.0,23.1,31.6,13.9
2024-08-29,Pasar Sehat Soreang,0.2,23.3,30.1,17.8
2024-08-30,Pasar Sehat Soreang,0.0,23.2,30.8,15.5
